name	pinyin	importance
体育课	ti3 yu4 ke4	100
体育运动	ti3 yu4 yun4 dong4	100
体育总局	ti3 yu4 zong3 ju2	100
体院	ti3 yuan4	100
体征	ti3 zheng1	100
体制	ti3 zhi4	100
体制改革	ti3 zhi4 gai3 ge2	100
体质	ti3 zhi4	100
体重	ti3 zhong4	100
屉子	ti4 zi5	100
剃刀	ti4 dao1	100
剃刀鲸	ti4 dao1 jing1	100
剃度	ti4 du4	100
剃头	ti4 tou2	100
剃须	ti4 xu1	100
剃须刀	ti4 xu1 dao1	100
倜傥	ti4 tang3	100
倜傥不羁	ti4 tang3 bu4 ji1	100
倜傥不群	ti4 tang3 bu4 qun2	100
倜傥风流	ti4 tang3 feng1 liu2	100
涕泪	ti4 lei4	100
涕泪交零	ti4 lei4 jiao1 ling2	100
涕零	ti4 ling2	100
涕零如雨	ti4 ling2 ru2 yu3	100
涕泗交颐	ti4 si4 jiao1 yi2	100
涕泗纵横	ti4 si4 zong4 heng2	100
逖听远闻	ti4 ting1 yuan3 wen2	100
惕厉	ti4 li4	100
替班	ti4 ban1	100
替补	ti4 bu3	100
替代	ti4 dai4	100
替代品	ti4 dai4 pin3	100
替工	ti4 gong1	100
替换	ti4 huan4	100
替考	ti4 kao3	100
替身	ti4 shen1	100
替死鬼	ti4 si3 gui3	100
替他	ti4 ta1	100
替天行道	ti4 tian1 xing2 dao4	100
替罪羊	ti4 zui4 yang2	100
嚏喷	ti4 pen1	100
天安门	tian1 an1 men2	100
天安门广场	tian1 an1 men2 guang3 chang3	100
天宝	tian1 bao3	100
天宝当年	tian1 bao3 dang1 nian2	100
天保九如	tian1 bao3 jiu3 ru2	100
天崩地裂	tian1 beng1 di4 lie4	100
天崩地坍	tian1 beng1 di4 tan1	100
天必佑之	tian1 bi4 you4 zhi1	100
天边	tian1 bian1	100
天兵	tian1 bing1	100
天兵天将	tian1 bing1 tian1 jiang4	100
天禀	tian1 bing3	100
天波	tian1 bo1	100
天不从人愿	tian1 bu4 cong2 ren2 yuan4	100
天不绝人	tian1 bu4 jue2 ren2	100
天不怕地	tian1 bu4 pa4 di4	100
天不作美	tian1 bu4 zuo4 mei3	100
天才	tian1 cai2	100
天策上将	tian1 ce4 shang4 jiang4	100
天差地别	tian1 cha1 di4 bie2	100
天差地远	tian1 cha1 di4 yuan3	100
天朝	tian1 chao2	100
天车	tian1 che1	100
天成	tian1 cheng2	100
天成地平	tian1 cheng2 di4 ping2	100
天秤	tian1 cheng4	100
天秤座	tian1 cheng4 zuo4	100
天池	tian1 chi2	100
天窗	tian1 chuang1	100
天赐	tian1 ci4	100
天赐良机	tian1 ci4 liang2 ji1	100
天赐良缘	tian1 ci4 liang2 yuan2	100
天从人愿	tian1 cong2 ren2 yuan4	100
天打雷轰	tian1 da3 lei2 hong1	100
天打雷劈	tian1 da3 lei2 pi1	100
天大	tian1 da4	100
天大地大	tian1 da4 di4 da4	100
天道	tian1 dao4	100
天道酬勤	tian1 dao4 chou2 qin2	100
天道好还	tian1 dao4 hao3 huan2	100
天地	tian1 di4	100
天地不容	tian1 di4 bu4 rong2	100
天地经纬	tian1 di4 jing1 wei3	100
天地开辟	tian1 di4 kai1 pi4	100
天地良心	tian1 di4 liang2 xin1	100
天地剖判	tian1 di4 pou1 pan4	100
天地神明	tian1 di4 shen2 ming2	100
天地头	tian1 di4 tou2	100
天地相合	tian1 di4 xiang1 he2	100
天地一指	tian1 di4 yi1 zhi3	100
天敌	tian1 di2	100
天底下	tian1 di3 xia4	100
天帝	tian1 di4	100
天电	tian1 dian4	100
天妒英才	tian1 du4 ying1 cai2	100
天夺其魄	tian1 duo2 qi2 po4	100
天夺之年	tian1 duo2 zhi1 nian2	100
天夺之魄	tian1 duo2 zhi1 po4	100
天鹅	tian1 e2	100
天鹅绒	tian1 e2 rong2	100
天翻地覆	tian1 fan1 di4 fu4	100
天方	tian1 fang1	100
天方夜谭	tian1 fang1 ye4 tan2	100
天分	tian1 fen4	100
天府	tian1 fu3	100
天府之国	tian1 fu3 zhi1 guo2	100
天赋	tian1 fu4	100
天干	tian1 gan1	100
天干物燥	tian1 gan1 wu4 zao4	100
天罡	tian1 gang1	100
天高	tian1 gao1	100
天高地厚	tian1 gao1 di4 hou4	100
天高皇帝远	tian1 gao1 huang2 di4 yuan3	100
天高气爽	tian1 gao1 qi4 shuang3	100
天高日远	tian1 gao1 ri4 yuan3	100
天高云淡	tian1 gao1 yun2 dan4	100
天各一方	tian1 ge4 yi1 fang1	100
天工人代	tian1 gong1 ren2 dai4	100
天公	tian1 gong1	100
天公不作美	tian1 gong1 bu4 zuo4 mei3	100
天公地道	tian1 gong1 di4 dao4	100
天宫	tian1 gong1	100
天狗	tian1 gou3	100
天狗食月	tian1 gou3 shi2 yue4	100
天官赐福	tian1 guan1 ci4 fu2	100
天冠地屦	tian1 guan1 di4 ju4	100
天光	tian1 guang1	100
天癸	tian1 gui3	100
天国	tian1 guo2	100
天寒地冻	tian1 han2 di4 dong4	100
天河	tian1 he2	100
天黑	tian1 hei1	100
天虹	tian1 hong2	100
天后	tian1 hou4	100
天候	tian1 hou4	100
天花	tian1 hua1	100
天花板	tian1 hua1 ban3	100
天花粉	tian1 hua1 fen3	100
天花乱坠	tian1 hua1 luan4 zhui4	100
天华乱坠	tian1 hua2 luan4 zhui4	100
天荒地老	tian1 huang1 di4 lao3	100
天皇	tian1 huang2	100
天昏地暗	tian1 hun1 di4 an4	100
天昏地惨	tian1 hun1 di4 can3	100
天昏地黑	tian1 hun1 di4 hei1	100
天火	tian1 huo3	100
天机	tian1 ji1	100
天机云锦	tian1 ji1 yun2 jin3	100
天极	tian1 ji2	100
天际	tian1 ji4	100
天假良缘	tian1 jia3 liang2 yuan2	100
天假其年	tian1 jia3 qi2 nian2	100
天假之年	tian1 jia3 zhi1 nian2	100
天价	tian1 jia4	100
天将	tian1 jiang4	100
天降	tian1 jiang4	100
天骄	tian1 jiao1	100
天教多事	tian1 jiao4 duo1 shi4	100
天津	tian1 jin1	100
天津市	tian1 jin1 shi4	100
天经地义	tian1 jing1 di4 yi4	100
天惊石破	tian1 jing1 shi2 po4	100
天井	tian1 jing3	100
天开地辟	tian1 kai1 di4 pi4	100
天开图画	tian1 kai1 tu2 hua4	100
天可怜见	tian1 ke3 lian2 jian4	100
天克地冲	tian1 ke4 di4 chong1	100
天空	tian1 kong1	100
天空海阔	tian1 kong1 hai3 kuo4	100
天阔云闲	tian1 kuo4 yun2 xian2	100
天籁	tian1 lai4	100
天蓝	tian1 lan2	100
天狼星	tian1 lang2 xing1	100
天老地荒	tian1 lao3 di4 huang1	100
天老儿	tian1 lao3 er5	100
天老爷	tian1 lao3 ye2	100
天雷	tian1 lei2	100
天冷	tian1 leng3	100
天理	tian1 li3	100
天理不容	tian1 li3 bu4 rong2	100
天理难容	tian1 li3 nan2 rong2	100
天理人情	tian1 li3 ren2 qing2	100
天理人欲	tian1 li3 ren2 yu4	100
天理昭昭	tian1 li3 zhao1 zhao1	100
天良发现	tian1 liang2 fa1 xian4	100
天亮	tian1 liang4	100
天量	tian1 liang2	100
天灵盖	tian1 ling2 gai4	100
天龙	tian1 long2	100
天龙八部	tian1 long2 ba1 bu4	100
天聋地哑	tian1 long2 di4 ya3	100
天伦	tian1 lun2	100
天伦之乐	tian1 lun2 zhi1 le4	100
天罗地网	tian1 luo2 di4 wang3	100
天麻	tian1 ma2	100
天马	tian1 ma3	100
天马行空	tian1 ma3 xing2 kong1	100
天猫	tian1 mao1	100
天门	tian1 men2	100
天敏	tian1 min3	100
天明	tian1 ming2	100
天命	tian1 ming4	100
天命难违	tian1 ming4 nan2 wei2	100
天魔	tian1 mo2	100
天魔外道	tian1 mo2 wai4 dao4	100
天目	tian1 mu4	100
天幕	tian1 mu4	100
天哪	tian1 na3	100
天南地北	tian1 nan2 di4 bei3	100
天南海北	tian1 nan2 hai3 bei3	100
天年	tian1 nian2	100
天年不齐	tian1 nian2 bu4 qi2	100
天年不遂	tian1 nian2 bu4 sui4	100
天牛	tian1 niu2	100
天怒人怨	tian1 nu4 ren2 yuan4	100
天女	tian1 nv3	100
天女散花	tian1 nv3 san4 hua1	100
天配良缘	tian1 pei4 liang2 yuan2	100
天棚	tian1 peng2	100
天平	tian1 ping2	100
天启	tian1 qi3	100
天气	tian1 qi4	100
天气图	tian1 qi4 tu2	100
天气预报	tian1 qi4 yu4 bao4	100
天堑	tian1 qian4	100
天桥	tian1 qiao2	100
天琴座	tian1 qin2 zuo4	100
天青	tian1 qing1	100
天清气朗	tian1 qing1 qi4 lang3	100
天清日白	tian1 qing1 ri4 bai2	100
天晴	tian1 qing2	100
天穹	tian1 qiong2	100
天球	tian1 qiu2	100
天球仪	tian1 qiu2 yi2	100
天趣	tian1 qu4	100
天阙	tian1 que1	100
天然	tian1 ran2	100
天然林	tian1 ran2 lin2	100
天然气	tian1 ran2 qi4	100
天然丝	tian1 ran2 si1	100
天壤	tian1 rang3	100
天壤之别	tian1 rang3 zhi1 bie2	100
天人感应	tian1 ren2 gan3 ying4	100
天人合一	tian1 ren2 he2 yi1	100
天人交战	tian1 ren2 jiao1 zhan4	100
天人三策	tian1 ren2 san1 ce4	100
天人相应	tian1 ren2 xiang1 ying4	100
天人之际	tian1 ren2 zhi1 ji4	100
天日	tian1 ri4	100
天色	tian1 se4	100
天山	tian1 shan1	100
天上	tian1 shang4	100
天上人间	tian1 shang4 ren2 jian1	100
天上石麟	tian1 shang4 shi2 lin2	100
天神	tian1 shen2	100
天生	tian1 sheng1	100
天生丽质	tian1 sheng1 li4 zhi4	100
天生我材必有用	tian1 sheng1 wo3 cai2 bi4 you3 yong4	100
天师	tian1 shi1	100
天时	tian1 shi2	100
天时地利	tian1 shi2 di4 li4	100
天使	tian1 shi3	100
天书	tian1 shu1	100
天数	tian1 shu4	100
天顺	tian1 shun4	100
天随人愿	tian1 sui2 ren2 yuan4	100
天遂人愿	tian1 sui4 ren2 yuan4	100
天塌地陷	tian1 ta1 di4 xian4	100
天台	tian1 tai2	100
天台路迷	tian1 tai2 lu4 mi2	100
天坛	tian1 tan2	100
天堂	tian1 tang2	100
天堂地狱	tian1 tang2 di4 yu4	100
天梯	tian1 ti1	100
天体	tian1 ti3	100
天天	tian1 tian1	100
天天向上	tian1 tian1 xiang4 shang4	100
天条	tian1 tiao2	100
天庭	tian1 ting2	100
天头	tian1 tou2	100
天外	tian1 wai4	100
天外飞来	tian1 wai4 fei1 lai2	100
天外飞仙	tian1 wai4 fei1 xian1	100
天外有天	tian1 wai4 you3 tian1	100
天王	tian1 wang2	100
天王老子	tian1 wang2 lao3 zi5	100
天王星	tian1 wang2 xing1	100
天网恢恢	tian1 wang3 hui1 hui1	100
天文	tian1 wen2	100
天文表	tian1 wen2 biao3	100
天文单位	tian1 wen2 dan1 wei4	100
天文馆	tian1 wen2 guan3	100
天文数字	tian1 wen2 shu4 zi4	100
天文台	tian1 wen2 tai2	100
天文望远镜	tian1 wen2 wang4 yuan3 jing4	100
天文学	tian1 wen2 xue2	100
天文学家	tian1 wen2 xue2 jia1	100
天文钟	tian1 wen2 zhong1	100
天问	tian1 wen4	100
天无二日	tian1 wu2 er4 ri4	100
天无绝人之路	tian1 wu2 jue2 ren2 zhi1 lu4	100
天下	tian1 xia4	100
天下承平	tian1 xia4 cheng2 ping2	100
天下大乱	tian1 xia4 da4 luan4	100
天下大事	tian1 xia4 da4 shi4	100
天下大势	tian1 xia4 da4 shi4	100
天下大同	tian1 xia4 da4 tong2	100
天下第一	tian1 xia4 di4 yi1	100
天下鼎沸	tian1 xia4 ding3 fei4	100
天下独步	tian1 xia4 du2 bu4	100
天下缟素	tian1 xia4 gao3 su4	100
天下归心	tian1 xia4 gui1 xin1	100
天下没有白吃的午餐	tian1 xia4 mei2 you3 bai2 chi1 de5 wu3 can1	100
天下莫敌	tian1 xia4 mo4 di2	100
天下奇闻	tian1 xia4 qi2 wen2	100
天下太平	tian1 xia4 tai4 ping2	100
天下为公	tian1 xia4 wei2 gong1	100
天下为家	tian1 xia4 wei2 jia1	100
天下为笼	tian1 xia4 wei2 long2	100
天下为一	tian1 xia4 wei2 yi1	100
天下乌鸦一般黑	tian1 xia4 wu1 ya1 yi1 ban1 hei1	100
天下无敌	tian1 xia4 wu2 di2	100
天下无双	tian1 xia4 wu2 shuang1	100
天下一家	tian1 xia4 yi1 jia1	100
天仙	tian1 xian1	100
天险	tian1 xian3	100
天线	tian1 xian4	100
天香国色	tian1 xiang1 guo2 se4	100
天象	tian1 xiang4	100
天蝎	tian1 xie1	100
天蝎座	tian1 xie1 zuo4	100
天星	tian1 xing1	100
天行时气	tian1 xing2 shi2 qi4	100
天行有常	tian1 xing2 you3 chang2	100
天幸	tian1 xing4	100
天性	tian1 xing4	100
天悬地隔	tian1 xuan2 di4 ge2	100
天旋地转	tian1 xuan2 di4 zhuan4	100
天涯	tian1 ya2	100
天涯比邻	tian1 ya2 bi3 lin2	100
天涯地角	tian1 ya2 di4 jiao3	100
天涯海角	tian1 ya2 hai3 jiao3	100
天涯旧恨	tian1 ya2 jiu4 hen4	100
天涯倦旅	tian1 ya2 juan4 lv3	100
天涯若比邻	tian1 ya2 ruo4 bi3 lin2	100
天涯为客	tian1 ya2 wei4 ke4	100
天呀	tian1 ya1	100
天眼恢恢	tian1 yan3 hui1 hui1	100
天遥地远	tian1 yao2 di4 yuan3	100
天衣无缝	tian1 yi1 wu2 feng4	100
天意	tian1 yi4	100
天意难违	tian1 yi4 nan2 wei2	100
天翼	tian1 yi4	100
天鹰座	tian1 ying1 zuo4	100
天有不测风云	tian1 you3 bu4 ce4 feng1 yun2	100
天佑	tian1 you4	100
天诱其衷	tian1 you4 qi2 zhong1	100
天宇	tian1 yu3	100
天渊	tian1 yuan1	100
天渊之别	tian1 yuan1 zhi1 bie2	100
天圆地方	tian1 yuan2 di4 fang1	100
天缘奇遇	tian1 yuan2 qi2 yu4	100
天缘巧合	tian1 yuan2 qiao3 he2	100
天灾	tian1 zai1	100
天灾地变	tian1 zai1 di4 bian4	100
天灾地妖	tian1 zai1 di4 yao1	100
天灾人祸	tian1 zai1 ren2 huo4	100
天葬	tian1 zang4	100
天造地设	tian1 zao4 di4 she4	100
天泽	tian1 ze2	100
天粘衰草	tian1 nian2 shuai1 cao3	100
天长地久	tian1 chang2 di4 jiu3	100
天长日久	tian1 chang2 ri4 jiu3	100
天真	tian1 zhen1	100
天真活泼	tian1 zhen1 huo2 po1	100
天真烂漫	tian1 zhen1 lan4 man4	100
天真烂熳	tian1 zhen1 lan4 man4	100
天真无邪	tian1 zhen1 wu2 xie2	100
天阵	tian1 zhen4	100
天之骄子	tian1 zhi1 jiao1 zi3	100
天知道	tian1 zhi1 dao4	100
天知地知	tian1 zhi1 di4 zhi1	100
天职	tian1 zhi2	100
天轴	tian1 zhou2	100
天诛地灭	tian1 zhu1 di4 mie4	100
天竺	tian1 zhu2	100
天竺鼠	tian1 zhu2 shu3	100
天主	tian1 zhu3	100
天主教	tian1 zhu3 jiao4	100
天姿国色	tian1 zi1 guo2 se4	100
天资	tian1 zi1	100
天资卓越	tian1 zi1 zhuo2 yue4	100
天字第一号	tian1 zi4 di4 yi1 hao4	100
天子	tian1 zi3	100
天子门生	tian1 zi3 men2 sheng1	100
天足	tian1 zu2	100
天尊	tian1 zun1	100
天尊地卑	tian1 zun1 di4 bei1	100
天作之合	tian1 zuo4 zhi1 he2	100
添兵减灶	tian1 bing1 jian3 zao4	100
添补	tian1 bu3	100
添彩	tian1 cai3	100
添丁	tian1 ding1	100
添堵	tian1 du3	100
添加	tian1 jia1	100
添加剂	tian1 jia1 ji4	100
添乱	tian1 luan4	100
添上	tian1 shang4	100
添箱	tian1 xiang1	100
添盐着醋	tian1 yan2 zhe5 cu4	100
添油炽薪	tian1 you2 chi4 xin1	100
添油加醋	tian1 you2 jia1 cu4	100
添枝加叶	tian1 zhi1 jia1 ye4	100
添枝接叶	tian1 zhi1 jie1 ye4	100
添枝增叶	tian1 zhi1 zeng1 ye4	100
添置	tian1 zhi4	100
添砖加瓦	tian1 zhuan1 jia1 wa3	100
田边	tian2 bian1	100
田产	tian2 chan3	100
田塍	tian2 cheng2	100
田畴	tian2 chou2	100
田地	tian2 di4	100
田东	tian2 dong1	100
田夫野老	tian2 fu1 ye3 lao3	100
田赋	tian2 fu4	100
田埂	tian2 geng3	100
田鸡	tian2 ji1	100
田忌	tian2 ji4	100
田忌赛马	tian2 ji4 sai4 ma3	100
田家	tian2 jia1	100
田间	tian2 jian1	100
田间地头	tian2 jian1 di4 tou2	100
田径	tian2 jing4	100
田径赛	tian2 jing4 sai4	100
田径运动	tian2 jing4 yun4 dong4	100
田坎	tian2 kan3	100
田里	tian2 li3	100
田连阡陌	tian2 lian2 qian1 mo4	100
田联	tian2 lian2	100
田猎	tian2 lie4	100
田垄	tian2 long3	100
田螺	tian2 luo2	100
田亩	tian2 mu3	100
田纳西州	tian2 na4 xi1 zhou1	100
田七	tian2 qi1	100
田契	tian2 qi4	100
田赛	tian2 sai4	100
田舍	tian2 she4	100
田鼠	tian2 shu3	100
田头	tian2 tou2	100
田野	tian2 ye3	100
田野工作	tian2 ye3 gong1 zuo4	100
田园	tian2 yuan2	100
田园风光	tian2 yuan2 feng1 guang1	100
田园诗	tian2 yuan2 shi1	100
田月桑时	tian2 yue4 sang1 shi2	100
田中	tian2 zhong1	100
田庄	tian2 zhuang1	100
田字草	tian2 zi4 cao3	100
恬不知耻	tian2 bu4 zhi1 chi3	100
恬不知怪	tian2 bu4 zhi1 guai4	100
恬不知愧	tian2 bu4 zhi1 kui4	100
恬不知羞	tian2 bu4 zhi1 xiu1	100
恬淡	tian2 dan4	100
恬淡无为	tian2 dan4 wu2 wei2	100
恬静	tian2 jing4	100
恬然	tian2 ran2	100
恬然自足	tian2 ran2 zi4 zu2	100
恬适	tian2 shi4	100
恬言柔舌	tian2 yan2 rou2 she2	100
甜饼	tian2 bing3	100
甜菜	tian2 cai4	100
甜宠	tian2 chong3	100
甜点	tian2 dian3	100
甜瓜	tian2 gua1	100
甜酱	tian2 jiang4	100
甜酒	tian2 jiu3	100
甜美	tian2 mei3	100
甜蜜	tian2 mi4	100
甜面酱	tian2 mian4 jiang4	100
甜腻	tian2 ni4	100
甜品	tian2 pin3	100
甜润	tian2 run4	100
甜食	tian2 shi2	100
甜水	tian2 shui3	100
甜睡	tian2 shui4	100
甜丝丝	tian2 si1 si1	100
甜酸苦辣	tian2 suan1 ku3 la4	100
甜甜	tian2 tian2	100
甜甜蜜蜜	tian2 tian2 mi4 mi4	100
甜头	tian2 tou5	100
甜味	tian2 wei4	100
甜心	tian2 xin1	100
甜言媚语	tian2 yan2 mei4 yu3	100
甜言蜜语	tian2 yan2 mi4 yu3	100
甜叶菊	tian2 ye4 ju2	100
甜滋滋	tian2 zi1 zi1	100
甜嘴蜜舌	tian2 zui3 mi4 she2	100
填饱	tian2 bao3	100
填报	tian2 bao4	100
填表	tian2 biao3	100
填补	tian2 bu3	100
填充	tian2 chong1	100
填充物	tian2 chong1 wu4	100
填词	tian2 ci2	100
填方	tian2 fang1	100
填房	tian2 fang2	100
填街塞巷	tian2 jie1 sai1 xiang4	100
填坑满谷	tian2 keng1 man3 gu3	100
填空	tian2 kong4	100
填料	tian2 liao4	100
填满	tian2 man3	100
填平	tian2 ping2	100
填权	tian2 quan2	100
填入	tian2 ru4	100
填塞	tian2 se4	100
填色	tian2 se4	100
填上	tian2 shang4	100
填写	tian2 xie3	100
填鸭	tian2 ya1	100
填筑	tian2 zhu4	100
忝陪末座	tian3 pei2 mo4 zuo4	100
舔狗	tian3 gou3	100
佻身飞镞	tiao1 shen1 fei1 zu2	100
挑拨	tiao3 bo1	100
挑拨离间	tiao3 bo1 li2 jian4	100
挑拨是非	tiao3 bo1 shi4 fei1	100
挑唇料嘴	tiao3 chun2 liao4 zui3	100
挑刺	tiao3 ci4	100
挑刺儿	tiao3 ci4 er5	100
挑错	tiao1 cuo4	100
挑大梁	tiao3 da4 liang2	100
挑灯	tiao3 deng1	100
挑灯夜战	tiao3 deng1 ye4 zhan4	100
挑动	tiao3 dong4	100
挑逗	tiao3 dou4	100
挑肥拣瘦	tiao1 fei2 jian3 shou4	100
挑夫	tiao1 fu1	100
挑花	tiao3 hua1	100
挑拣	tiao1 jian3	100
挑脚	tiao1 jiao3	100
挑了	tiao1 le5	100
挑礼	tiao1 li3	100
挑毛剔刺	tiao1 mao2 ti1 ci4	100
挑么挑六	tiao1 yao1 tiao1 liu4	100
挑明	tiao3 ming2	100
挑弄	tiao3 nong4	100
挑起	tiao1 qi3	100
挑三豁四	tiao1 san1 huo1 si4	100
挑三拣四	tiao1 san1 jian3 si4	100
挑三检四	tiao1 san1 jian3 si4	100
挑三嫌四	tiao1 san1 xian2 si4	100
挑食	tiao1 shi2	100
挑唆	tiao3 suo1	100
挑剔	tiao1 ti5	100
挑头	tiao1 tou2	100
挑衅	tiao3 xin4	100
挑选	tiao1 xuan3	100
挑牙料唇	tiao3 ya2 liao4 chun2	100
挑战	tiao3 zhan4	100
挑战者	tiao3 zhan4 zhe3	100
挑战自我	tiao3 zhan4 zi4 wo3	100
挑着	tiao1 zhe5	100
挑字眼儿	tiao1 zi4 yan3 er5	100
挑嘴	tiao1 zui3	100
条案	tiao2 an4	100
条播	tiao2 bo1	100
条畅	tiao2 chang4	100
条陈	tiao2 chen2	100
条反	tiao2 fan3	100
条分节解	tiao2 fen1 jie2 jie3	100
条分缕析	tiao2 fen1 lv3 xi1	100
条幅	tiao2 fu2	100
条贯	tiao2 guan4	100
条贯部分	tiao2 guan4 bu4 fen4	100
条规	tiao2 gui1	100
条几	tiao2 ji1	100
条件	tiao2 jian4	100
条件反射	tiao2 jian4 fan3 she4	100
条解支劈	tiao2 jie3 zhi1 pi1	100
条块	tiao2 kuai4	100
条款	tiao2 kuan3	100
条理	tiao2 li3	100
条理分明	tiao2 li3 fen1 ming2	100
条理井然	tiao2 li3 jing3 ran2	100
条理清楚	tiao2 li3 qing1 chu3	100
条例	tiao2 li4	100
条令	tiao2 ling4	100
条路	tiao2 lu4	100
条码	tiao2 ma3	100
条命	tiao2 ming4	100
条目	tiao2 mu4	100
条绒	tiao2 rong2	100
条入叶贯	tiao2 ru4 ye4 guan4	100
条三窝四	tiao2 san1 wo1 si4	100
条石	tiao2 shi2	100
条数	tiao2 shu4	100
条条框框	tiao2 tiao2 kuang4 kuang4	100
条文	tiao2 wen2	100
条纹	tiao2 wen2	100
条形	tiao2 xing2	100
条形码	tiao2 xing2 ma3	100
条修叶贯	tiao2 xiu1 ye4 guan4	100
条约	tiao2 yue1	100
条状	tiao2 zhuang4	100
条桌	tiao2 zhuo1	100
迢迢	tiao2 tiao2	100
迢遥	tiao2 yao2	100
笤帚	tiao2 zhou3	100
蜩螗沸羹	tiao2 tang2 fei4 geng1	100
髫年	tiao2 nian2	100
眺望	tiao4 wang4	100
粜风卖雨	tiao4 feng1 mai4 yu3	100
跳班	tiao4 ban1	100
跳板	tiao4 ban3	100
跳布扎	tiao4 bu4 zha1	100
跳槽	tiao4 cao2	100
跳出	tiao4 chu1	100
跳出火坑	tiao4 chu1 huo3 keng1	100
跳到	tiao4 dao4	100
跳得	tiao4 de2	100
跳动	tiao4 dong4	100
跳高	tiao4 gao1	100
跳过	tiao4 guo4	100
跳海	tiao4 hai3	100
跳河	tiao4 he2	100
跳级	tiao4 ji2	100
跳加官	tiao4 jia1 guan1	100
跳间	tiao4 jian1	100
跳脚	tiao4 jiao3	100
跳进	tiao4 jin4	100
跳了	tiao4 le5	100
跳梁	tiao4 liang2	100
跳梁小丑	tiao4 liang2 xiao3 chou3	100
跳楼	tiao4 lou2	100
跳马	tiao4 ma3	100
跳皮筋儿	tiao4 pi2 jin1 er5	100
跳棋	tiao4 qi2	100
跳起	tiao4 qi3	100
跳入	tiao4 ru4	100
跳伞	tiao4 san3	100
跳伞塔	tiao4 san3 ta3	100
跳上	tiao4 shang4	100
跳神	tiao4 shen2	100
跳绳	tiao4 sheng2	100
跳水	tiao4 shui3	100
跳水池	tiao4 shui3 chi2	100
跳台	tiao4 tai2	100
跳台滑雪	tiao4 tai2 hua2 xue3	100
跳跳	tiao4 tiao4	100
跳投	tiao4 tou2	100
跳舞	tiao4 wu3	100
跳下	tiao4 xia4	100
跳线	tiao4 xian4	100
跳箱	tiao4 xiang1	100
跳鞋	tiao4 xie2	100
跳行	tiao4 hang2	100
跳远	tiao4 yuan3	100
跳月	tiao4 yue4	100
跳跃	tiao4 yue4	100
跳跃器	tiao4 yue4 qi4	100
跳越	tiao4 yue4	100
跳蚤	tiao4 zao3	100
跳蚤市场	tiao4 zao3 shi4 chang3	100
跳闸	tiao4 zha2	100
跳着	tiao4 zhe5	100
跳帧	tiao4 zhen1	100
跳转	tiao4 zhuan3	100
帖数	tie1 shu4	100
帖子	tie3 zi3	100
贴吧	tie1 ba5	100
贴标	tie1 biao1	100
贴标签	tie1 biao1 qian1	100
贴补	tie1 bu3	100
贴出	tie1 chu1	100
贴到	tie1 dao4	100
贴好	tie1 hao3	100
贴合	tie1 he2	100
贴花	tie1 hua1	100
贴画	tie1 hua4	100
贴换	tie1 huan4	100
贴金	tie1 jin1	100
贴紧	tie1 jin3	100
贴近	tie1 jin4	100
贴了	tie1 le5	100
贴满	tie1 man3	100
贴膜	tie1 mo2	100
贴牌	tie1 pai2	100
贴片	tie1 pian4	100
贴谱	tie1 pu3	100
贴钱	tie1 qian2	100
贴切	tie1 qie4	100
贴权	tie1 quan2	100
贴上	tie1 shang4	100
贴身	tie1 shen1	100
贴士	tie1 shi4	100
贴水	tie1 shui3	100
贴题	tie1 ti2	100
贴条	tie1 tiao2	100
贴图	tie1 tu2	100
贴息	tie1 xi1	100
贴现	tie1 xian4	100
贴心	tie1 xin1	100
贴在	tie1 zai4	100
贴着	tie1 zhe5	100
贴纸	tie1 zhi3	100
铁案	tie3 an4	100
铁案如山	tie3 an4 ru2 shan1	100
铁板	tie3 ban3	100
铁板不易	tie3 ban3 bu4 yi4	100
铁板钉钉	tie3 ban3 ding4 ding1	100
铁板铜弦	tie3 ban3 tong2 xian2	100
铁笔	tie3 bi3	100
铁壁铜山	tie3 bi4 tong2 shan1	100
铁饼	tie3 bing3	100
铁蚕豆	tie3 can2 dou4	100
铁肠石心	tie3 chang2 shi2 xin1	100
铁杵成针	tie3 chu3 cheng2 zhen1	100
铁杵磨成针	tie3 chu3 mo2 cheng2 zhen1	100
铁窗	tie3 chuang1	100
铁窗风味	tie3 chuang1 feng1 wei4	100
铁锤	tie3 chui2	100
铁搭	tie3 da1	100
铁打	tie3 da3	100
铁打铜铸	tie3 da3 tong2 zhu4	100
铁打心肠	tie3 da3 xin1 chang2	100
铁道	tie3 dao4	100
铁道兵	tie3 dao4 bing1	100
铁道部	tie3 dao4 bu4	100
铁钉	tie3 ding1	100
铁定	tie3 ding4	100
铁饭碗	tie3 fan4 wan3	100
铁粉	tie3 fen3	100
铁杆	tie3 gan3	100
铁公鸡	tie3 gong1 ji1	100
铁骨铮铮	tie3 gu3 zheng1 zheng1	100
铁观音	tie3 guan1 yin1	100
铁管	tie3 guan3	100
铁轨	tie3 gui3	100
铁棍	tie3 gun4	100
铁锅	tie3 guo1	100
铁汉	tie3 han4	100
铁画	tie3 hua4	100
铁甲	tie3 jia3	100
铁甲车	tie3 jia3 che1	100
铁甲舰	tie3 jia3 jian4	100
铁架	tie3 jia4	100
铁将军	tie3 jiang1 jun1	100
铁匠	tie3 jiang4	100
铁脚	tie3 jiao3	100
铁军	tie3 jun1	100
铁口直断	tie3 kou3 zhi2 duan4	100
铁矿	tie3 kuang4	100
铁矿石	tie3 kuang4 shi2	100
铁链	tie3 lian4	100
